date;home_team;home_score;away_score;away_team;tournament;winner;phase_final;home_team_pourcentage_victoire;home_team_but_mis;home_team_but_enc;away_team_pourcentage_victoire;away_team_but_mis;away_team_but_enc;Rang_home_team;Rang_away_team;Host
1933;Bulgaria;2;0;Greece;0;2;0;54.55;1.7;3.3;0;1;3.3;;;1
1933;Czechoslovakia;4;0;France;0;2;0;42.86;1.6;1.8;21.43;1.8;2.9;;;1
1933;Austria;4;1;Belgium;0;2;0;56.25;3;1.6;26.67;1.7;3.1;;;1
1933;Denmark;2;2;Norway;0;1;0;50;2.4;2;50;2.4;1.2;;;1
1933;Romania;5;0;Yugoslavia;0;2;0;50;3;1.9;37.5;2.2;2.2;;;1
1933;Sweden;6;2;Autre pays;0;2;0;52.63;2.7;1.7;20;0.8;1.8;;;1
1933;Australia;6;4;New Zealand;0;2;0;100;4.7;2.7;0;2.7;4.7;;;1
1933;Sweden;2;3;Denmark;0;0;0;52.63;2.7;1.7;50;2.4;2;;;1
1933;Australia;4;2;New Zealand;0;2;0;100;4.7;2.7;0;2.7;4.7;;;1
1933;Autre pays;0;2;Sweden;0;0;0;20;0.8;1.8;52.63;2.7;1.7;;;1
1933;Sweden;5;2;Hungary;0;2;0;52.63;2.7;1.7;35.29;1.6;1.9;;;1
1933;Autre pays;1;1;Sweden;0;1;0;20;0.8;1.8;52.63;2.7;1.7;;;1
1933;Sweden;2;0;Autre pays;0;2;0;52.63;2.7;1.7;20;0.8;1.8;;;1
1933;Yugoslavia;2;1;Czechoslovakia;0;2;0;37.5;2.2;2.2;42.86;1.6;1.8;;;1
1933;Autre pays;1;5;Norway;0;0;0;20;0.8;1.8;50;2.4;1.2;;;1
1933;Poland;4;3;Yugoslavia;0;2;0;66.67;2.1;1;37.5;2.2;2.2;;;1
1933;Scotland;1;2;Northern Ireland;0;0;0;37.5;2;2.1;16.67;0.7;2.3;;;1
1933;Czechoslovakia;3;3;Austria;0;1;0;42.86;1.6;1.8;56.25;3;1.6;;;1
1933;Hungary;3;0;Switzerland;0;2;0;35.29;1.6;1.9;29.41;1.7;2.3;;;1
1933;Norway;0;1;Sweden;0;0;0;50;2.4;1.2;52.63;2.7;1.7;;;1
1933;Yugoslavia;2;2;Switzerland;0;1;0;37.5;2.2;2.2;29.41;1.7;2.3;;;1
1933;Austria;2;2;Hungary;0;1;0;56.25;3;1.6;35.29;1.6;1.9;;;1
1933;Wales;3;2;Scotland;0;2;0;57.14;2.3;1.1;37.5;2;2.1;;;1
1933;Autre pays;1;2;Poland;0;0;0;20;0.8;1.8;66.67;2.1;1;;;1
1933;Denmark;2;0;Autre pays;0;2;0;50;2.4;2;20;0.8;1.8;;;1
1933;Northern Ireland;0;3;England;0;0;0;16.67;0.7;2.3;60;2.2;0.9;;;1
1933;Poland;1;2;Czechoslovakia;0;0;0;66.67;2.1;1;42.86;1.6;1.8;;;1
1933;Germany;8;1;Belgium;0;2;0;54.55;2.5;1.5;26.67;1.7;3.1;;;1
1933;Hungary;0;1;Italy;0;0;0;35.29;1.6;1.9;69.23;2.3;1.1;;;1
1933;Trinidad and Tobago;8;4;Autre pays;0;2;0;70;2.6;1;20;0.8;1.8;;;1
1933;Trinidad and Tobago;2;0;Autre pays;0;2;0;70;2.6;1;20;0.8;1.8;;;1
1933;Trinidad and Tobago;1;1;Autre pays;0;1;0;70;2.6;1;20;0.8;1.8;;;1
1933;Switzerland;2;2;Romania;0;1;0;29.41;1.7;2.3;50;3;1.9;;;1
1933;Trinidad and Tobago;3;1;Autre pays;0;2;0;70;2.6;1;20;0.8;1.8;;;1
1933;Trinidad and Tobago;1;0;Autre pays;0;2;0;70;2.6;1;20;0.8;1.8;;;1
1933;Northern Ireland;1;1;Wales;0;1;0;16.67;0.7;2.3;57.14;2.3;1.1;;;1
1933;Germany;2;2;Norway;0;1;0;54.55;2.5;1.5;50;2.4;1.2;;;1
1933;Trinidad and Tobago;6;0;Autre pays;0;2;0;70;2.6;1;20;0.8;1.8;;;1
1933;England;1;2;Wales;0;0;0;60;2.2;0.9;57.14;2.3;1.1;;;1
1933;Switzerland;0;2;Germany;0;0;0;29.41;1.7;2.3;54.55;2.5;1.5;;;1
1933;Belgium;2;2;Denmark;0;1;0;26.67;1.7;3.1;50;2.4;2;;;1
1933;Scotland;2;2;Austria;0;1;0;37.5;2;2.1;56.25;3;1.6;;;1
1933;Germany;1;0;Poland;0;2;0;54.55;2.5;1.5;66.67;2.1;1;;;1
1933;Italy;5;2;Switzerland;0;2;0;69.23;2.3;1.1;29.41;1.7;2.3;;;1
1933;England;4;1;France;0;2;0;60;2.2;0.9;21.43;1.8;2.9;;;1
1933;Netherlands;0;1;Austria;0;0;0;40;1.4;1.4;56.25;3;1.6;;;1
1933;Uruguay;0;1;Argentina;0;0;0;33.33;0.8;1.7;60;1.6;0.8;;;1
1934;Germany;3;1;Hungary;0;2;0;70;3.9;1.5;44.44;2.1;1.8;;;1
1934;Belgium;2;3;France;0;0;0;15.38;1.8;3.6;46.15;2.1;2.2;;;1
1934;Haiti;1;3;Cuba;0;0;0;0;0.7;3.3;33.33;2.2;2.3;;;1
1934;Haiti;1;1;Cuba;0;1;0;0;0.7;3.3;33.33;2.2;2.3;;;1
1934;Autre pays;0;2;Spain;0;0;0;20;0.8;1.8;71.43;4.3;0.4;;;1
1934;Haiti;0;6;Cuba;0;0;0;0;0.7;3.3;33.33;2.2;2.3;;;1
1934;Italy;2;4;Austria;0;0;0;72.73;2.7;1.4;53.33;2.8;1.5;;;1
1934;Republic of Ireland;4;4;Belgium;0;1;0;0;2.7;4.3;15.38;1.8;3.6;;;1
1934;Mexico;3;2;Cuba;0;2;0;75;3.5;1.8;33.33;2.2;2.3;;;1
1934;France;0;1;Switzerland;0;0;0;46.15;2.1;2.2;20;1.5;2.5;;;1
1934;Autre pays;1;9;Germany;0;0;0;20;0.8;1.8;70;3.9;1.5;;;1
1934;Mexico;5;0;Cuba;0;2;0;75;3.5;1.8;33.33;2.2;2.3;;;1
1934;Netherlands;9;3;Belgium;0;2;0;50;3.1;2.2;15.38;1.8;3.6;;;1
1934;Spain;9;0;Portugal;0;2;0;71.43;4.3;0.4;25;0.5;3.5;;;1
1934;Egypt;7;1;Israel;0;2;0;100;5.5;1;0;1;5.5;;;1
1934;Bulgaria;1;2;Yugoslavia;0;0;0;18.18;1.3;4.5;41.18;2.5;2.5;;;1
1934;Mexico;4;1;Cuba;0;2;0;75;3.5;1.8;33.33;2.2;2.3;;;1
1934;Portugal;1;2;Spain;0;0;0;25;0.5;3.5;71.43;4.3;0.4;;;1
1934;Bulgaria;1;4;Hungary;0;0;0;18.18;1.3;4.5;44.44;2.1;1.8;;;1
1934;France;1;2;Czechoslovakia;0;0;0;46.15;2.1;2.2;46.15;1.9;1.5;;;1
1934;Italy;4;0;Greece;0;2;0;72.73;2.7;1.4;20;1.4;2.8;;;1
1934;Switzerland;2;3;Austria;0;0;0;20;1.5;2.5;53.33;2.8;1.5;;;1
1934;Yugoslavia;2;3;Bulgaria;0;0;0;41.18;2.5;2.5;18.18;1.3;4.5;;;1
1934;Israel;1;4;Egypt;0;0;0;0;1;5.5;100;5.5;1;;;1
1934;Netherlands;5;2;Republic of Ireland;0;2;0;50;3.1;2.2;0;2.7;4.3;;;1
1934;England;3;0;Scotland;0;2;0;54.55;2.4;1.1;28.57;1.6;2.1;;;1
1934;Austria;5;2;Hungary;0;2;0;53.33;2.8;1.5;44.44;2.1;1.8;;;1
1934;Autre pays;1;6;France;0;0;0;20;0.8;1.8;46.15;2.1;2.2;;;1
1934;Austria;6;1;Bulgaria;0;2;0;53.33;2.8;1.5;18.18;1.3;4.5;;;1
1934;Hungary;4;1;Bulgaria;0;2;0;44.44;2.1;1.8;18.18;1.3;4.5;;;1
1934;Belgium;2;4;Netherlands;0;0;0;15.38;1.8;3.6;50;3.1;2.2;;;1
1934;Czechoslovakia;2;2;Hungary;0;1;0;46.15;1.9;1.5;44.44;2.1;1.8;;;1
1934;Romania;2;1;Yugoslavia;0;2;0;57.14;3.4;1.4;41.18;2.5;2.5;;;1
1934;Hungary;2;1;England;0;2;0;44.44;2.1;1.8;54.55;2.4;1.1;;;1
1934;Netherlands;4;5;France;0;0;0;50;3.1;2.2;46.15;2.1;2.2;;;1
1934;Autre pays;0;2;China PR;0;0;0;20;0.8;1.8;100;2.7;1;;;1
1934;Japan;1;7;Indonesia;0;0;0;0;2;5.5;33.33;3;2;;;1
1934;China PR;2;0;Indonesia;0;2;0;100;2.7;1;33.33;3;2;;;1
1934;Czechoslovakia;2;1;England;0;2;0;46.15;1.9;1.5;54.55;2.4;1.1;;;1
1934;Autre pays;3;2;Indonesia;0;2;0;20;0.8;1.8;33.33;3;2;;;1
1934;China PR;4;3;Japan;0;2;0;100;2.7;1;0;2;5.5;;;1
1934;Denmark;4;2;Poland;0;2;0;33.33;2.2;2.6;27.27;2.1;2.7;;;1
1934;Sweden;4;2;Poland;0;2;0;66.67;3.2;1.8;27.27;2.1;2.7;;;1
1934;Mexico;2;4;United States;0;0;0;75;3.5;1.8;100;4;2;;;1
1934;Argentina;2;3;Sweden;1;0;1;60;1.8;1;66.67;3.2;1.8;;;0
1934;Austria;3;2;France;1;2;1;53.33;2.8;1.5;46.15;2.1;2.2;;;0
1934;Belgium;2;5;Germany;1;0;1;15.38;1.8;3.6;70;3.9;1.5;;;0
1934;Brazil;1;3;Spain;1;0;1;0;2.3;4;71.43;4.3;0.4;;;0
1934;Czechoslovakia;2;1;Romania;1;2;1;46.15;1.9;1.5;57.14;3.4;1.4;;;0
1934;Egypt;2;4;Hungary;1;0;1;100;5.5;1;44.44;2.1;1.8;;;0
1934;Italy;7;1;United States;1;2;1;72.73;2.7;1.4;100;4;2;;;1
1934;Netherlands;2;3;Switzerland;1;0;1;50;3.1;2.2;20;1.5;2.5;;;0
1934;Austria;2;1;Hungary;1;2;1;53.33;2.8;1.5;44.44;2.1;1.8;;;0
1934;Czechoslovakia;3;2;Switzerland;1;2;1;46.15;1.9;1.5;20;1.5;2.5;;;0
1934;Germany;2;1;Sweden;1;2;1;70;3.9;1.5;66.67;3.2;1.8;;;0
1934;Italy;1;1;Spain;1;1;1;72.73;2.7;1.4;71.43;4.3;0.4;;;1
1934;Italy;1;0;Spain;1;2;1;72.73;2.7;1.4;71.43;4.3;0.4;;;1
1934;Czechoslovakia;3;1;Germany;1;2;1;46.15;1.9;1.5;70;3.9;1.5;;;0
1934;Italy;1;0;Austria;1;2;1;72.73;2.7;1.4;53.33;2.8;1.5;;;1
1934;Yugoslavia;8;4;Brazil;0;2;0;41.18;2.5;2.5;0;2.3;4;;;1
1934;Austria;2;3;Germany;1;0;1;53.33;2.8;1.5;70;3.9;1.5;;;0
1934;Italy;2;1;Czechoslovakia;1;2;1;72.73;2.7;1.4;46.15;1.9;1.5;;;1
1934;Denmark;3;5;Sweden;0;0;0;33.33;2.2;2.6;66.67;3.2;1.8;;;1
1934;Autre pays;2;1;Brazil;0;2;0;20;0.8;1.8;0;2.3;4;;;1
1934;Autre pays;2;2;Brazil;0;1;0;20;0.8;1.8;0;2.3;4;;;1
1934;Sweden;3;3;Norway;0;1;0;66.67;3.2;1.8;42.86;2.7;1.7;;;1
1934;Autre pays;2;1;Denmark;0;2;0;20;0.8;1.8;33.33;2.2;2.6;;;1
1934;Uruguay;2;2;Argentina;0;1;0;20;1;1.8;60;1.8;1;;;1
1934;Autre pays;3;3;Trinidad and Tobago;0;1;0;20;0.8;1.8;71.43;3.4;1.3;;;1
1934;Autre pays;2;2;Hungary;0;1;0;20;0.8;1.8;44.44;2.1;1.8;;;1
1934;Argentina;1;0;Uruguay;0;2;0;60;1.8;1;20;1;1.8;;;1
1934;Yugoslavia;4;1;Poland;0;2;0;41.18;2.5;2.5;27.27;2.1;2.7;;;1
1934;Czechoslovakia;3;1;Yugoslavia;0;2;0;46.15;1.9;1.5;41.18;2.5;2.5;;;1
1934;Norway;4;2;Autre pays;0;2;0;42.86;2.7;1.7;20;0.8;1.8;;;1
1934;Poland;2;5;Germany;0;0;0;27.27;2.1;2.7;70;3.9;1.5;;;1
1934;Austria;2;2;Czechoslovakia;0;1;0;53.33;2.8;1.5;46.15;1.9;1.5;;;1
1934;Autre pays;5;4;Sweden;0;2;0;20;0.8;1.8;66.67;3.2;1.8;;;1
1934;Norway;3;1;Denmark;0;2;0;42.86;2.7;1.7;33.33;2.2;2.6;;;1
1934;Sweden;3;1;Autre pays;0;2;0;66.67;3.2;1.8;20;0.8;1.8;;;1
1934;Wales;0;4;England;0;0;0;33.33;1.5;2;54.55;2.4;1.1;;;1
1934;Denmark;2;5;Germany;0;0;0;33.33;2.2;2.6;70;3.9;1.5;;;1
1934;Hungary;3;1;Austria;0;2;0;44.44;2.1;1.8;53.33;2.8;1.5;;;1
1934;Autre pays;2;6;Poland;0;0;0;20;0.8;1.8;27.27;2.1;2.7;;;1
1934;Poland;3;3;Romania;0;1;0;27.27;2.1;2.7;57.14;3.4;1.4;;;1
1934;Switzerland;2;2;Czechoslovakia;0;1;0;20;1.5;2.5;46.15;1.9;1.5;;;1
1934;Northern Ireland;2;1;Scotland;0;2;0;50;1.2;1.5;28.57;1.6;2.1;;;1
1934;Switzerland;2;4;Netherlands;0;0;0;20;1.5;2.5;50;3.1;2.2;;;1
1934;Austria;3;0;Switzerland;0;2;0;53.33;2.8;1.5;20;1.5;2.5;;;1
1934;England;3;2;Italy;0;2;0;54.55;2.4;1.1;72.73;2.7;1.4;;;1
1934;Scotland;3;2;Wales;0;2;0;28.57;1.6;2.1;33.33;1.5;2;;;1
1934;Italy;4;2;Hungary;0;2;0;72.73;2.7;1.4;44.44;2.1;1.8;;;1
1934;Republic of Ireland;2;4;Hungary;0;0;0;0;2.7;4.3;44.44;2.1;1.8;;;1
1934;France;3;2;Yugoslavia;0;2;0;46.15;2.1;2.2;41.18;2.5;2.5;;;1
1934;Greece;2;1;Yugoslavia;0;2;0;20;1.4;2.8;41.18;2.5;2.5;;;1
1934;Bulgaria;3;4;Yugoslavia;0;0;0;18.18;1.3;4.5;41.18;2.5;2.5;;;1
1934;Greece;2;2;Romania;0;1;0;20;1.4;2.8;57.14;3.4;1.4;;;1
1934;Bulgaria;2;3;Romania;0;0;0;18.18;1.3;4.5;57.14;3.4;1.4;;;1
1935;Greece;1;2;Bulgaria;0;0;0;14.29;1.4;3.1;33.33;2.3;2.9;;;1
1935;Romania;0;4;Yugoslavia;0;0;0;27.27;1.7;2.9;53.33;2.9;1.9;;;1
1935;Argentina;4;1;Chile;0;2;0;57.14;2.1;1.1;0;0.7;2.3;;;1
1935;Peru;0;1;Uruguay;0;0;0;33.33;0.7;1.7;42.86;1.3;1.1;;;1
1935;Chile;1;2;Uruguay;0;0;0;0;0.7;2.3;42.86;1.3;1.1;;;1
1935;Peru;1;4;Argentina;0;0;0;33.33;0.7;1.7;57.14;2.1;1.1;;;1
1935;Spain;2;0;France;0;2;0;83.33;3.3;0.8;46.15;2;1.7;;;1
1935;Peru;1;0;Chile;0;2;0;33.33;0.7;1.7;0;0.7;2.3;;;1
1935;Argentina;0;3;Uruguay;0;0;0;57.14;2.1;1.1;42.86;1.3;1.1;;;1
1935;Germany;4;0;Switzerland;0;2;0;80.95;3.3;1.2;38.46;1.7;2.3;;;1
1935;England;2;1;Northern Ireland;0;2;0;70;2.1;1;20;1.2;2.2;;;1
1935;Italy;2;1;France;0;2;0;50;2.4;1.8;46.15;2;1.7;;;1
1935;Netherlands;2;3;Germany;0;0;0;72.73;3.8;2.1;80.95;3.3;1.2;;;1
1935;Czechoslovakia;3;1;Switzerland;0;2;0;41.67;1.6;1.2;38.46;1.7;2.3;;;1
1935;France;1;3;Germany;0;0;0;46.15;2;1.7;80.95;3.3;1.2;;;1
1935;Austria;0;2;Italy;0;0;0;46.15;2.8;2.1;50;2.4;1.8;;;1
1935;Wales;3;1;Northern Ireland;0;2;0;25;1.5;2.2;20;1.2;2.2;;;1
1935;Netherlands;4;2;Belgium;0;2;0;72.73;3.8;2.1;10;2.2;3.6;;;1
1935;Scotland;2;0;England;0;2;0;62.5;2.2;1.4;70;2.1;1;;;1
1935;Belgium;1;1;France;0;1;0;10;2.2;3.6;46.15;2;1.7;;;1
1935;Czechoslovakia;0;0;Austria;0;1;0;41.67;1.6;1.2;46.15;2.8;2.1;;;1
1935;Switzerland;6;2;Hungary;0;2;0;38.46;1.7;2.3;47.06;2.8;2.4;;;1
1935;Belgium;1;6;Germany;0;0;0;10;2.2;3.6;80.95;3.3;1.2;;;1
1935;Portugal;3;3;Spain;0;1;0;0;1.3;4.7;83.33;3.3;0.8;;;1
1935;Switzerland;1;0;Republic of Ireland;0;2;0;38.46;1.7;2.3;0;2;3.7;;;1
1935;Germany;3;1;Republic of Ireland;0;2;0;80.95;3.3;1.2;0;2;3.7;;;1
1935;Austria;5;2;Poland;0;2;0;46.15;2.8;2.1;16.67;2.1;3.2;;;1
1935;Belgium;0;2;Netherlands;0;0;0;10;2.2;3.6;72.73;3.8;2.1;;;1
1935;Germany;1;2;Spain;0;0;0;80.95;3.3;1.2;83.33;3.3;0.8;;;1
1935;Hungary;6;3;Austria;0;2;0;47.06;2.8;2.4;46.15;2.8;2.1;;;1
1935;Netherlands;0;1;England;0;0;0;72.73;3.8;2.1;70;2.1;1;;;1
1935;France;2;0;Hungary;0;2;0;46.15;2;1.7;47.06;2.8;2.4;;;1
1935;United States;1;5;Scotland;0;0;0;33.33;2;3.7;62.5;2.2;1.4;;;1
1935;Germany;2;1;Czechoslovakia;0;2;0;80.95;3.3;1.2;41.67;1.6;1.2;;;1
1935;Belgium;2;2;Switzerland;0;1;0;10;2.2;3.6;38.46;1.7;2.3;;;1
1935;United States;1;4;Scotland;0;0;0;33.33;2;3.7;62.5;2.2;1.4;;;1
1935;Sweden;2;2;Autre pays;0;1;0;64.29;3;1.9;20;0.8;1.8;;;1
1935;Bulgaria;5;2;Greece;0;2;0;33.33;2.3;2.9;14.29;1.4;3.1;;;1
1935;Sweden;3;1;Denmark;0;2;0;64.29;3;1.9;33.33;2;2.7;;;1
1935;Romania;0;2;Yugoslavia;0;0;0;27.27;1.7;2.9;53.33;2.9;1.9;;;1
1935;Bulgaria;4;0;Romania;0;2;0;33.33;2.3;2.9;27.27;1.7;2.9;;;1
1935;Greece;1;6;Yugoslavia;0;0;0;14.29;1.4;3.1;53.33;2.9;1.9;;;1
1935;Denmark;1;0;Norway;0;2;0;33.33;2;2.7;37.5;2;1.6;;;1
1935;Bulgaria;3;3;Yugoslavia;0;1;0;33.33;2.3;2.9;53.33;2.9;1.9;;;1
1935;Greece;2;2;Romania;0;1;0;14.29;1.4;3.1;27.27;1.7;2.9;;;1
1935;Norway;1;1;Germany;0;1;0;37.5;2;1.6;80.95;3.3;1.2;;;1
1935;Sweden;3;1;Germany;0;2;0;64.29;3;1.9;80.95;3.3;1.2;;;1
1935;Autre pays;0;3;Sweden;0;0;0;20;0.8;1.8;64.29;3;1.9;;;1
1935;Autre pays;1;2;Sweden;0;0;0;20;0.8;1.8;64.29;3;1.9;;;1
1935;Uruguay;1;1;Argentina;0;1;0;42.86;1.3;1.1;57.14;2.1;1.1;;;1
1935;Autre pays;0;3;Trinidad and Tobago;0;0;0;20;0.8;1.8;50;2.5;2;;;1
1935;Argentina;3;0;Uruguay;0;2;0;57.14;2.1;1.1;42.86;1.3;1.1;;;1
1935;Germany;6;0;Autre pays;0;2;0;80.95;3.3;1.2;20;0.8;1.8;;;1
1935;Autre pays;0;1;Germany;0;0;0;20;0.8;1.8;80.95;3.3;1.2;;;1
1935;Poland;2;3;Yugoslavia;0;0;0;16.67;2.1;3.2;53.33;2.9;1.9;;;1
1935;Germany;4;2;Romania;0;2;0;80.95;3.3;1.2;27.27;1.7;2.9;;;1
1935;Sweden;7;1;Romania;0;2;0;64.29;3;1.9;27.27;1.7;2.9;;;1
1935;Yugoslavia;0;0;Czechoslovakia;0;1;0;53.33;2.9;1.9;41.67;1.6;1.2;;;1
1935;Autre pays;1;5;Norway;0;0;0;20;0.8;1.8;37.5;2;1.6;;;1
1935;Germany;5;0;Autre pays;0;2;0;80.95;3.3;1.2;20;0.8;1.8;;;1
1935;Germany;1;0;Poland;0;2;0;80.95;3.3;1.2;16.67;2.1;3.2;;;1
1935;Poland;3;3;Autre pays;0;1;0;16.67;2.1;3.2;20;0.8;1.8;;;1
1935;Hungary;1;0;Czechoslovakia;0;2;0;47.06;2.8;2.4;41.67;1.6;1.2;;;1
1935;Norway;0;2;Sweden;0;0;0;37.5;2;1.6;64.29;3;1.9;;;1
1935;Wales;1;1;Scotland;0;1;0;25;1.5;2.2;62.5;2.2;1.4;;;1
1935;Austria;4;4;Hungary;0;1;0;46.15;2.8;2.1;47.06;2.8;2.4;;;1
1935;Denmark;5;1;Autre pays;0;2;0;33.33;2;2.7;20;0.8;1.8;;;1
1935;Poland;1;0;Austria;0;2;0;16.67;2.1;3.2;46.15;2.8;2.1;;;1
1935;Germany;3;0;Autre pays;0;2;0;80.95;3.3;1.2;20;0.8;1.8;;;1
1935;Northern Ireland;1;3;England;0;0;0;20;1.2;2.2;70;2.1;1;;;1
1935;Germany;4;2;Bulgaria;0;2;0;80.95;3.3;1.2;33.33;2.3;2.9;;;1
1935;Czechoslovakia;2;1;Italy;0;2;0;41.67;1.6;1.2;50;2.4;1.8;;;1
1935;Switzerland;2;1;France;0;2;0;38.46;1.7;2.3;46.15;2;1.7;;;1
1935;Netherlands;3;0;Denmark;0;2;0;72.73;3.8;2.1;33.33;2;2.7;;;1
1935;Romania;4;1;Poland;0;2;0;27.27;1.7;2.9;16.67;2.1;3.2;;;1
1935;Switzerland;2;0;Norway;0;2;0;38.46;1.7;2.3;37.5;2;1.6;;;1
1935;France;2;0;Sweden;0;2;0;46.15;2;1.7;64.29;3;1.9;;;1
1935;Hungary;6;1;Switzerland;0;2;0;47.06;2.8;2.4;38.46;1.7;2.3;;;1
1935;Scotland;2;1;Northern Ireland;0;2;0;62.5;2.2;1.4;20;1.2;2.2;;;1
1935;Belgium;5;1;Sweden;0;2;0;10;2.2;3.6;64.29;3;1.9;;;1
1935;Italy;2;2;Hungary;0;1;0;50;2.4;1.8;47.06;2.8;2.4;;;1
1935;England;3;0;Germany;0;2;0;70;2.1;1;80.95;3.3;1.2;;;1
1935;Republic of Ireland;3;5;Netherlands;0;0;0;0;2;3.7;72.73;3.8;2.1;;;1
1935;Autre pays;3;1;Trinidad and Tobago;0;2;0;20;0.8;1.8;50;2.5;2;;;1
1935;Jamaica;2;3;Trinidad and Tobago;0;0;0;0;2;3;50;2.5;2;;;1
1936;Jamaica;0;1;Trinidad and Tobago;0;0;0;0;1;2;71.43;2.1;1.4;;;1
1936;Jamaica;1;2;Trinidad and Tobago;0;0;0;0;1;2;71.43;2.1;1.4;;;1
1936;France;1;6;Netherlands;0;0;0;36.36;1.2;1.7;60;3.4;1.4;;;1
1936;Spain;4;5;Austria;0;0;0;50;2.3;1.8;35.71;2.4;2.6;;;1
1936;Portugal;2;3;Austria;0;0;0;0;2;3;35.71;2.4;2.6;;;1
1936;Autre pays;4;2;Trinidad and Tobago;0;2;0;20;0.8;1.8;71.43;2.1;1.4;;;1
1936;England;1;2;Wales;0;0;0;50;2;1.4;66.67;2;1.3;;;1
1936;France;0;3;Czechoslovakia;0;0;0;36.36;1.2;1.7;36.36;1.5;1.1;;;1
1936;Belgium;0;2;Poland;0;0;0;16.67;1.3;2.8;18.18;1.7;2.8;;;1
1936;Trinidad and Tobago;3;0;Autre pays;0;2;0;71.43;2.1;1.4;20;0.8;1.8;;;1
1936;Spain;1;2;Germany;0;0;0;50;2.3;1.8;65.38;2.7;1.4;;;1
1936;Portugal;1;3;Germany;0;0;0;0;2;3;65.38;2.7;1.4;;;1
1936;France;3;0;Belgium;0;2;0;36.36;1.2;1.7;16.67;1.3;2.8;;;1
1936;Northern Ireland;3;2;Wales;0;2;0;14.29;1.3;2.6;66.67;2;1.3;;;1
1936;Hungary;3;2;Germany;0;2;0;50;2.9;2.8;65.38;2.7;1.4;;;1
1936;Republic of Ireland;1;0;Switzerland;0;2;0;37.5;2.5;2.2;31.25;1.5;2.3;;;1
1936;Austria;1;1;Czechoslovakia;0;1;0;35.71;2.4;2.6;36.36;1.5;1.1;;;1
1936;Netherlands;8;0;Belgium;0;2;0;60;3.4;1.4;16.67;1.3;2.8;;;1
1936;England;1;1;Scotland;0;1;0;50;2;1.4;66.67;2.3;0.9;;;1
1936;Austria;3;5;Hungary;0;0;0;35.71;2.4;2.6;50;2.9;2.8;;;1
1936;Switzerland;1;2;Italy;0;0;0;31.25;1.5;2.3;60;2.1;1.3;;;1
1936;Belgium;1;1;Netherlands;0;1;0;16.67;1.3;2.8;60;3.4;1.4;;;1
1936;Hungary;3;3;Republic of Ireland;0;1;0;50;2.9;2.8;37.5;2.5;2.2;;;1
1936;Switzerland;0;2;Spain;0;0;0;31.25;1.5;2.3;50;2.3;1.8;;;1
1936;Austria;2;1;England;0;2;0;35.71;2.4;2.6;50;2;1.4;;;1
1936;Belgium;3;2;England;0;2;0;16.67;1.3;2.8;50;2;1.4;;;1
1936;Autre pays;1;5;Republic of Ireland;0;0;0;20;0.8;1.8;37.5;2.5;2.2;;;1
1936;Romania;3;2;Yugoslavia;0;2;0;36.36;2;2.8;50;3.2;1.6;;;1
1936;Italy;2;2;Austria;0;1;0;60;2.1;1.3;35.71;2.4;2.6;;;1
1936;Romania;5;2;Greece;0;2;0;36.36;2;2.8;0;1.9;4;;;1
1936;Bulgaria;5;4;Greece;0;2;0;57.14;3.1;2.6;0;1.9;4;;;1
1936;Romania;4;1;Bulgaria;0;2;0;36.36;2;2.8;57.14;3.1;2.6;;;1
1936;Switzerland;1;1;Belgium;0;1;0;31.25;1.5;2.3;16.67;1.3;2.8;;;1
1936;Hungary;1;2;Italy;0;0;0;50;2.9;2.8;60;2.1;1.3;;;1
1936;Denmark;4;3;Sweden;0;2;0;62.5;2.5;1.9;64.29;2.7;1.7;;;1
1936;Norway;1;2;Switzerland;0;0;0;18.18;1.5;2;31.25;1.5;2.3;;;1
1936;Egypt;3;1;Greece;0;2;0;100;3;1;0;1.9;4;;;1
1936;Sweden;5;2;Switzerland;0;2;0;64.29;2.7;1.7;31.25;1.5;2.3;;;1
1936;Autre pays;1;4;Denmark;0;0;0;20;0.8;1.8;62.5;2.5;1.9;;;1
1936;New Zealand;1;7;Australia;0;0;0;0;0.7;7;100;7;0.7;;;1
1936;Sweden;2;0;Norway;0;2;0;64.29;2.7;1.7;18.18;1.5;2;;;1
1936;New Zealand;0;10;Australia;0;0;0;0;0.7;7;100;7;0.7;;;1
1936;Turkey;3;3;Yugoslavia;0;1;0;0;3;3;50;3.2;1.6;;;1
1936;New Zealand;1;4;Australia;0;0;0;0;0.7;7;100;7;0.7;;;1
1936;Sweden;3;4;Norway;0;0;0;64.29;2.7;1.7;18.18;1.5;2;;;1
1936;Argentina;1;0;Uruguay;0;2;0;62.5;2;1.1;57.14;1.3;1;;;1
1936;Autre pays;3;3;Poland;0;1;0;20;0.8;1.8;18.18;1.7;2.8;;;1
1936;Norway;0;2;Autre pays;0;0;0;18.18;1.5;2;20;0.8;1.8;;;1
1936;Yugoslavia;9;3;Poland;0;2;0;50;3.2;1.6;18.18;1.7;2.8;;;1
1936;Poland;1;1;Germany;0;1;0;18.18;1.7;2.8;65.38;2.7;1.4;;;1
1936;Norway;3;3;Denmark;0;1;0;18.18;1.5;2;62.5;2.5;1.9;;;1
1936;Uruguay;2;1;Argentina;0;2;0;57.14;1.3;1;62.5;2;1.1;;;1
1936;Czechoslovakia;1;2;Germany;0;0;0;36.36;1.5;1.1;65.38;2.7;1.4;;;1
